id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
11,11-18-2024,Cybersecurity Analyst,Insider Threat Senior Technical Analyst,Vanguard,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ca64fbc7c4c164f9e87fe77880f113a,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
12,10-23-2024,Cybersecurity Analyst,Mainframe Identity &amp; Access Management Analyst - CDS,Companion Data Services,NA,Germany,"Dallas, TX",R,NA,indeed.com
13,10-23-2024,Cybersecurity Analyst,Mainframe Identity &amp; Access Management Analyst - CDS,BlueCross BlueShield of South Carolina,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8060b67ecbba5c21f289b3c7c760ae1b,Germany,"Dallas, TX",R,NA,indeed.com
14,12-10-2024,Cybersecurity Analyst,Security-Information Analyst,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX","R,RDS",NA,indeed.com
15,12-06-2024,Cybersecurity Analyst,Lead Cyber Threat Intelligence Analyst,McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$139,000 - $231,600 ",indeed.com
16,11-27-2024,Cybersecurity Analyst,"Security Engineer, SMGS Security Escalations",Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,Germany,"Dallas, TX","LAN,R","$125,500 - $212,800 ",indeed.com
17,12-03-2024,Cybersecurity Analyst,Workday Security Senior Analyst,Deloitte,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b245a75ba4a28df29f8f1551ac296deb,Germany,"Dallas, TX",R,"$72,889 - $140,663 ",indeed.com
18,10-29-2024,Cybersecurity Analyst,Security Analyst,D.R. Horton Inc.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/53dc982bf5ca1bb840aca1b343609292,Germany,"Arlington, TX",R,NA,indeed.com
19,11-19-2024,Cybersecurity Analyst,Cybersecurity Analyst - Policy Management &amp; Regulatory Monitoring,GM Financial,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bff0fc0ab326c4a104bc7b7fc33dfdd8,Germany,"Arlington, TX",R,NA,indeed.com
20,11-08-2024,Cybersecurity Analyst,"Cyber Risk Analyst, VP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$125,760 - $188,640 ",indeed.com
21,12-10-2024,Cybersecurity Analyst,Business Information Security Office - Senior Lead Information Security Analyst,Wells Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ced2b321a964f69975fedbffe05c4bb,Germany,"Westlake, TX",R,"$120,400 - $287,600 ",indeed.com
22,12-10-2024,Cybersecurity Analyst,Security Analyst,LSG Sky Chefs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b1758034a0e9d82c8a37490db10ebe88,Germany,"Irving, TX","NAT,R","$53,162.84 - $66,453.55 ",indeed.com
23,11-06-2024,Cybersecurity Analyst,"IAM Engineering Analyst, AVP (C12)",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$96,400 - $144,600 ",indeed.com
24,11-08-2024,Cybersecurity Analyst,"Cyber Risk Analyst, VP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$125,760 - $188,640 ",indeed.com
25,12-05-2024,Cybersecurity Analyst,"Information Security Data Analyst (Application Security), VP (C13)",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$125,760 - $188,640 ",indeed.com
26,10-31-2024,Cybersecurity Analyst,Engineer Sr Analyst- AVP,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","LAN,R","$96,400 - $144,600 ",indeed.com
27,11-21-2024,Cybersecurity Analyst,"AVP, Application Security Dynamic Analyst",Synchrony,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d09f1a897f4f8d8b56478c6af2e7ddd3,Germany,"Dallas, TX",R,"$95,000 - $160,000 ",indeed.com
28,11-22-2024,Cybersecurity Analyst,Senior Security Analyst (Information Technology Services),"City of Dallas, TX",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9496acff851141ec55e60d1f17e90391,Germany,"Dallas, TX","Software Development,R","$70,080.75 - $87,600.94 ",indeed.com
29,12-05-2024,Cybersecurity Analyst,IAM Business Enablement Lead - Senior Information Security Analyst,Wells Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ced2b321a964f69975fedbffe05c4bb,Germany,"Westlake, TX",R,"$84,000 - $149,400 ",indeed.com
30,11-21-2024,Cybersecurity Analyst,CT - Senior Security Event Analyst,McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$116,700 - $194,500 ",indeed.com
31,11-27-2024,Cybersecurity Analyst,Cons Prod Strategic Analyst IV - Fraud Data Science Modeling,Bank of America,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/512761ac4c6cc1609dbb493d8c8e10f9,Germany,"Fort Worth, TX","MAN,Asset Management,R","$99,700 - $157,800 ",indeed.com
32,11-20-2024,Cybersecurity Analyst,Security Risk Analyst,Verizon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a7fd0283b663dde1820c3af59be9831b,Germany,"Irving, TX",R,NA,indeed.com
33,11-26-2024,Cybersecurity Analyst,Sr. IT GRC Analyst,W.R. Berkley Corporation,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7c55b6f9259c9b4ba7013e6b504bb108,Germany,"Irving, TX","Software Development,R",NA,indeed.com
34,08-23-2024,Cybersecurity Analyst,Data Metrics Analyst - Cybersecurity,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Fort Worth, TX",R,$55 an hour,indeed.com
35,12-10-2024,Cybersecurity Analyst,Senior Director Analyst – Security Architect – Endpoint Protection SME - Remote United States,Gartner,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/09d3729ae8085a881e068e34a310dc27,Germany,"Irving, TX",R,"$150,000 - $190,000 ",indeed.com
36,10-10-2024,Cybersecurity Analyst,"CT Sr Information Security Analyst, DevSecOps",McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$116,700 - $194,500 ",indeed.com
37,11-08-2024,Cybersecurity Analyst,"Cyber Risk Analyst, VP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$125,760 - $188,640 ",indeed.com
38,11-06-2024,Cybersecurity Analyst,"IAM Engineering Analyst, AVP (C12)",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$96,400 - $144,600 ",indeed.com
39,12-10-2024,Cybersecurity Analyst,Security Analyst,LSG Sky Chefs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b1758034a0e9d82c8a37490db10ebe88,Germany,"Irving, TX","NAT,R","$53,162.84 - $66,453.55 ",indeed.com
40,12-05-2024,Cybersecurity Analyst,"Information Security Data Analyst (Application Security), VP (C13)",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$125,760 - $188,640 ",indeed.com
41,11-21-2024,Cybersecurity Analyst,"AVP, Application Security Dynamic Analyst",Synchrony,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d09f1a897f4f8d8b56478c6af2e7ddd3,Germany,"Dallas, TX",R,"$95,000 - $160,000 ",indeed.com
42,10-31-2024,Cybersecurity Analyst,Engineer Sr Analyst- AVP,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","LAN,R","$96,400 - $144,600 ",indeed.com
43,11-22-2024,Cybersecurity Analyst,Senior Security Analyst (Information Technology Services),"City of Dallas, TX",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9496acff851141ec55e60d1f17e90391,Germany,"Dallas, TX","Software Development,R","$70,080.75 - $87,600.94 ",indeed.com
44,11-27-2024,Cybersecurity Analyst,Cons Prod Strategic Analyst IV - Fraud Data Science Modeling,Bank of America,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/512761ac4c6cc1609dbb493d8c8e10f9,Germany,"Fort Worth, TX","MAN,Asset Management,R","$99,700 - $157,800 ",indeed.com
45,08-23-2024,Cybersecurity Analyst,Data Metrics Analyst - Cybersecurity,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Fort Worth, TX",R,$55 an hour,indeed.com
46,12-05-2024,Cybersecurity Analyst,IAM Business Enablement Lead - Senior Information Security Analyst,Wells Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ced2b321a964f69975fedbffe05c4bb,Germany,"Westlake, TX",R,"$84,000 - $149,400 ",indeed.com
47,11-21-2024,Cybersecurity Analyst,CT - Senior Security Event Analyst,McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$116,700 - $194,500 ",indeed.com
48,11-20-2024,Cybersecurity Analyst,Security Risk Analyst,Verizon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a7fd0283b663dde1820c3af59be9831b,Germany,"Irving, TX",R,NA,indeed.com
49,12-10-2024,Cybersecurity Analyst,Senior Director Analyst – Security Architect – Endpoint Protection SME - Remote United States,Gartner,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/09d3729ae8085a881e068e34a310dc27,Germany,"Irving, TX",R,"$150,000 - $190,000 ",indeed.com
50,11-26-2024,Cybersecurity Analyst,Sr. IT GRC Analyst,W.R. Berkley Corporation,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7c55b6f9259c9b4ba7013e6b504bb108,Germany,"Irving, TX","Software Development,R",NA,indeed.com
51,10-10-2024,Cybersecurity Analyst,"CT Sr Information Security Analyst, DevSecOps",McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$116,700 - $194,500 ",indeed.com
52,10-30-2024,Cybersecurity Analyst,"Cybersecurity Manager Control Assessment (MCA) Analyst, AVP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Gin,Data Management,Data Engineering,R,Analytics,MAN","$96,400 - $144,600 ",indeed.com
53,10-01-2024,Cybersecurity Analyst,Sr IT Security Analyst,Atmos Energy,NA,Germany,"Dallas, TX",R,NA,indeed.com
54,10-01-2024,Cybersecurity Analyst,Sr. Cybersecurity Analyst,The Evolvers Group,NA,Germany,"Dallas, TX",R,NA,indeed.com
55,10-04-2024,Cybersecurity Analyst,Senior Application Security Analyst,Triumph Financial,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b2127b52d59e7fe8a3c4594ea0a07bf1,Germany,"Dallas, TX","R,RDS",NA,indeed.com
56,10-09-2024,Cybersecurity Analyst,"SOC Cyber Fraud Fusion Analyst, AVP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$96,400 - $144,600 ",indeed.com
57,11-06-2024,Cybersecurity Analyst,Fraud Surveillance Analyst,Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX",R,NA,indeed.com
58,11-22-2024,Cybersecurity Analyst,Privacy and Compliance Analyst,Sabre,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c359c51cc59624fc547799b4c7804709,Germany,"Dallas-Fort Worth, TX",R,NA,indeed.com
59,09-23-2024,Cybersecurity Analyst,Sr IT Security Compliance Analyst,Atmos Energy,NA,Germany,"Dallas, TX",R,NA,indeed.com
60,11-26-2024,Cybersecurity Analyst,"IT Governance, Risk &amp; Compliance Analyst",Shellpoint Mortgage Servicing,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3342de06fb8e55c22b82171578011484,Germany,"Coppell, TX","R,RDS",NA,indeed.com
61,07-30-2024,Cybersecurity Analyst,Application Security Lead Analyst - VP,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Software Development,R","$125,760 - $188,640 ",indeed.com
62,11-14-2024,Cybersecurity Analyst,Third-Party Cyber Risk Analyst,Alcority,NA,Germany,"Dallas, TX","R,RDS",NA,indeed.com
63,09-30-2024,Cybersecurity Analyst,PKI Security Analyst,State Farm,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5867d80f1eb47c6a05a7336a09095a77,Germany,"Richardson, TX","R,RDS",NA,indeed.com
64,11-24-2024,Cybersecurity Analyst,Cyber Managed Services - Threat Detection &amp; Response - Analyst,EY,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2138292378140570afde98e7103dbb54,Germany,"Dallas, TX",R,"$57,700 - $107,100 ",indeed.com
65,09-26-2024,Cybersecurity Analyst,"Security Incident Management Analyst, AVP",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","MAN,Asset Management,R","$96,400 - $144,600 ",indeed.com
66,06-27-2024,Cybersecurity Analyst,"Senior Application Security Analyst, Vice President",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","LAN,R","$125,760 - $188,640 ",indeed.com
67,12-06-2024,Cybersecurity Analyst,"Senior SOC Analyst – Level 2, VP (C13)",Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX","Software Development,R","$125,760 - $188,640 ",indeed.com
68,11-17-2024,Cybersecurity Analyst,Cyber Managed Services - IAM - Senior Analyst,EY,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2138292378140570afde98e7103dbb54,Germany,"Dallas, TX",R,"$73,100 - $121,500 ",indeed.com
69,11-05-2024,Cybersecurity Analyst,Sr Information Security Analyst,UT Southwestern Medical Center,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d48ebf6a9506f82890a91b67661c4fd5,Germany,"Dallas, TX","R,RDS",NA,indeed.com
70,09-16-2024,Cybersecurity Analyst,Senior Vulnerability Analyst,Veritex Bank,NA,Germany,"Dallas, TX",R,NA,indeed.com
71,11-18-2024,Cybersecurity Analyst,Sr. Lead Cloud Infrastructure Vulnerability Analyst,Blue Yonder,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f0736e9f63b24ef74345f631ec2d5315,Germany,"Dallas, TX","Software Development,R","$137,127 - $172,873 ",indeed.com
72,11-26-2024,Cybersecurity Analyst,"IT Governance, Risk &amp; Compliance Analyst",Shellpoint Mortgage Servicing,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3342de06fb8e55c22b82171578011484,Germany,"Coppell, TX","R,RDS",NA,indeed.com
73,12-09-2024,Cybersecurity Analyst,Cybersecurity Analyst,T-Mobile,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e8897f5c9b44217c8d1880e261c5c7,Germany,"Frisco, TX",R,"$70,300 - $126,800 ",indeed.com
74,09-19-2024,Cybersecurity Analyst,Senior Lead Information Security Analyst - IAM,Wells Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ced2b321a964f69975fedbffe05c4bb,Germany,"Westlake, TX","Leadership,R",NA,indeed.com
75,11-01-2024,Cybersecurity Analyst,GRC Information Security Analyst,StandardAero,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a86c1912001d0a28e13c31fe2b509111,Germany,"Dallas, TX","R,RDS",NA,indeed.com
76,08-07-2024,Cybersecurity Analyst,Sr Cybersecurity Analyst - Data Analytics &amp; Automation,GM Financial,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bff0fc0ab326c4a104bc7b7fc33dfdd8,Germany,"Arlington, TX","MAN,Asset Management,R",NA,indeed.com
77,12-07-2024,Cybersecurity Analyst,IT Audit and Compliance Analyst,HF Sinclair,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/80666cbc29cb2e2993b1fb53d206aa02,Germany,"Dallas, TX",R,NA,indeed.com
78,12-10-2024,Cybersecurity Analyst,Security Analyst II,Alkami Technology,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/76ec63032e29e67ebd3570d3986eed8c,Germany,"Plano, TX","Software Development,R","$61,761 - $92,641 ",indeed.com
79,09-17-2024,Cybersecurity Analyst,Security Analyst,Nexstar Broadcasting,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/70deafa404df39cde8f960a25bb31873,Germany,"Irving, TX",R,NA,indeed.com
80,04-01-2024,Cybersecurity Analyst,Host Based Systems Analyst SME,Gray Tier Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b2c5903af9f88d41af05dd7bdf92cbdf,Germany,"Arlington, TX","Go,R",NA,indeed.com
81,11-30-2024,Cybersecurity Analyst,IT Compliance Analyst III,Simmons Bank,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0701fce637a89f96583adba4849cad6f,Germany,"Dallas, TX","MAN,Asset Management,R",NA,indeed.com
82,10-01-2024,Cybersecurity Analyst,Network Security Tester,Indeed,NA,Germany,"Irving, TX",R,NA,indeed.com
83,04-05-2017,Cybersecurity Analyst,Vulnerability Management / Security Engineer,Sonoma Consulting Inc.,NA,Germany,"Plano, TX",R,NA,indeed.com
84,03-27-2024,Cybersecurity Analyst,IT Risk Analyst,Neighborly,NA,Germany,"Irving, TX",R,NA,indeed.com
85,06-21-2017,Cybersecurity Analyst,DLP Security Analyst,Sonoma Consulting Inc.,NA,Germany,"Plano, TX",R,NA,indeed.com
86,09-18-2024,Cybersecurity Analyst,Cyber Remediation Analyst - USA,CyberInt,NA,Germany,"Dallas, TX",R,NA,indeed.com
87,05-08-2017,Cybersecurity Analyst,Threat Analyst,Sonoma Consulting Inc.,NA,Germany,"Plano, TX",NA,NA,indeed.com
88,11-28-2023,Cybersecurity Analyst,Hybrid Work - Need PORTFOLIO ANALYST-locals in Dallas TX,Steneral Consulting,NA,Germany,"Dallas, TX",R,NA,indeed.com
89,06-21-2017,Cybersecurity Analyst,SIEM Security Analyst,Sonoma Consulting Inc.,NA,Germany,"Plano, TX",NA,NA,indeed.com
90,08-27-2024,Cybersecurity Analyst,IT Systems Analyst,Scout Energy Management,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
91,08-22-2024,Cybersecurity Analyst,GRC Analyst,Indeed,NA,Germany,"Dallas, TX","R,RDS","Up to $55,000 ",indeed.com
92,04-15-2024,Cybersecurity Analyst,SOC Analyst III,Armor Defense Inc,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/976dcdf4309333ad52a654761278abcc,Germany,"Plano, TX","Software Development,R",NA,indeed.com
93,07-23-2024,Cybersecurity Analyst,Digital Forensic Analyst I,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX","LAN,R","$63,093.33 - $85,626.66 ",indeed.com
94,11-22-2024,Cybersecurity Analyst,Cybersecurity Analyst,Evolus,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/beaad8c8925ab6b1d098073fad61f1c2,Germany,"Newport Beach, CA",R,"$87,000 - $108,000 ",indeed.com
95,12-03-2024,Cybersecurity Analyst,Security Analyst,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a33b0cb86e5737058f948a39f896ec63,Germany,Remote,"Project Management,MAN,R",NA,indeed.com
96,12-10-2024,Cybersecurity Analyst,IT Security Analyst,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/50233504cc425f42f60b1c0518a49914,Germany,Remote,"Leadership,R",Up to $40 an hour,indeed.com
97,12-03-2024,Cybersecurity Analyst,Security Analyst(IAM),Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/446320cc2cce87955c648f58d8499e49,Germany,Remote,R,$34.02 - $40.97 an hour,indeed.com
98,10-02-2024,Cybersecurity Analyst,Cyber Security Analyst,Indeed,NA,Germany,"Tallahassee, FL","Authorization,R",From $60 an hour,indeed.com
99,10-02-2024,Cybersecurity Analyst,Cyber Security Analyst,Indeed,NA,Germany,Remote,R,"$85,000 - $99,000 ",indeed.com
100,11-18-2024,Cybersecurity Analyst,IT Security Analyst,Wpromote,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e07c5ed3f33ce2d20f0d6fd440bf6268,Germany,Remote,R,"$85,000 - $110,000 ",indeed.com
101,11-12-2024,Cybersecurity Analyst,Cyber Security Analyst-I,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f198591fc685f21e783bac08d0ed1086,Germany,"Baltimore, MD","Software Development,R",$48 - $53 an hour,indeed.com
102,07-23-2024,Cybersecurity Analyst,Security Analyst I ( remote ),AssistRx,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/247b68cc22e6324020084f0a68c7aa2f,Germany,"Orlando, FL",R,NA,indeed.com
103,11-18-2024,Cybersecurity Analyst,Systems Analyst,Northeast Alabama Regional Medical Center,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6c621463f80769ee157e6f1995a8ba9d,Germany,"Anniston, AL",R,NA,indeed.com
104,09-06-2024,Cybersecurity Analyst,Network Engineer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL",R,"$135,611.84 - $184,044.64 ",indeed.com
105,07-23-2024,Cybersecurity Analyst,Digital Forensic Analyst I,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$63,093.33 - $85,626.66 ",indeed.com
